base_name,perc_artificial
img_03196_2022,0.93
img_03267_2022,0.07
img_03272_2022,2.88
img_03268_2022,0.00
img_03277_2022,4.00
img_03264_2022,13.38
img_03282_2022,3.95
img_03279_2022,4.91
img_03283_2022,8.63
img_03286_2022,0.13
img_03285_2022,7.57
img_03284_2022,7.89
img_03245_2022,5.27
img_03273_2022,14.39
img_03281_2022,9.05
img_03287_2022,0.33
img_03288_2022,3.24
img_03249_2022,2.63
img_03291_2022,0.00
img_03294_2022,3.91
img_03293_2022,0.00
img_03104_p03_2022,16.34
img_03292_2022,4.17
img_03296_2022,0.00
img_03104_p06_2022,15.28
img_03226_p02_2022,8.48
img_03226_p01_2022,8.67
img_03302_2022,1.42
img_03290_2022,4.57
img_03297_2022,0.00
img_03298_2022,0.00
img_03304_2022,0.10
img_03299_2022,0.00
img_03308_2022,4.30
img_03307_2022,0.00
img_03309_2022,0.00
img_03258_p02_2022,0.27
img_03305_2022,0.02
img_03314_2022,3.36
img_03311_2022,0.00
img_03295_2022,0.00
img_03227_2022,2.14
img_03315_2022,0.00
img_03312_2022,8.69
img_03313_2022,0.32
img_03310_2022,2.17
img_03320_2022,4.17
img_03319_2022,0.00
img_03323_2022,4.05
img_03226_p04_2022,10.94
img_03321_2022,0.03
img_03325_2022,0.87
img_03332_2022,4.06
img_03331_2022,12.56
img_03330_2022,10.11
img_03322_2022,8.11
img_03336_2022,0.00
img_03337_2022,0.00
img_03258_p01_2022,0.00
img_03339_2022,0.00
img_03335_2022,9.35
img_03334_2022,0.29
img_03316_p01_2022,10.04
img_03340_2022,7.91
img_03274_p02_2022,7.31
img_03338_2022,3.32
img_03316_p02_2022,6.69
img_03342_2022,0.00
img_03278_p04_2022,8.32
img_03345_2022,1.57
img_03280_p01_2022,10.14
img_03329_2022,3.41
img_03344_2022,10.94
img_03278_p03_2022,7.72
img_03278_p02_2022,7.07
img_03328_p02_2022,6.42
img_03347_2022,0.00
img_03352_2022,8.15
img_03275_2022,8.05
img_03348_2022,6.90
img_03349_2022,1.66
img_03278_p01_2022,6.76
img_03274_p01_2022,18.38
img_03359_2022,5.13
img_03360_2022,12.26
img_03354_2022,0.06
img_03355_2022,3.91
img_03328_p01_2022,7.25
img_03364_2022,4.17
img_03363_2022,4.05
img_03280_p02_2022,9.98
img_03356_2022,0.00
img_03365_2022,0.02
img_03358_2022,4.08
img_03371_2022,0.01
img_03374_2022,2.42
img_03377_2022,4.15
img_03367_2022,0.08
img_03366_2022,7.83
img_03044_p04_2022,12.50
img_03044_p05_2022,8.42
img_03369_2022,11.24
img_03044_p01_2022,9.78
img_03333_2022,10.02
img_03353_2022,8.41
img_03044_p12_2022,8.33
img_03044_p11_2022,6.80
img_03044_p14_2022,7.73
img_03361_2022,5.92
img_03044_p02_2022,10.74
img_03044_p06_2022,9.10
img_03044_p13_2022,8.75
img_03379_2022,0.00
img_03044_p07_2022,8.27
img_03370_2022,1.23
img_03044_p15_2022,12.33
img_03044_p08_2022,8.21
img_03382_2022,4.19
img_03383_2022,0.51
img_03384_2022,4.10
img_03385_2022,12.57
img_03387_2022,0.12
img_03044_p09_2022,9.67
img_03044_p17_2022,10.62
img_03390_2022,2.49
img_03381_2022,5.08
img_03375_2022,0.00
img_03044_p03_2022,12.32
img_03393_2022,9.09
img_03392_2022,0.32
img_03396_2022,4.08
img_03044_p10_2022,10.83
img_03397_2022,12.54
img_03378_p02_2022,19.60
img_03398_2022,0.03
img_03400_2022,0.00
img_03403_2022,0.43
img_03376_2022,0.05
img_03391_2022,8.12
img_03378_p01_2022,12.32
img_03386_p01_2022,9.27
img_03402_2022,7.95
img_03395_2022,0.10
img_03044_p18_2022,10.62
img_03394_2022,5.91
img_03386_p02_2022,9.78
img_03411_2022,0.00
img_03406_2022,0.00
img_03410_2022,0.00
img_03326_p01_2022,5.43
img_03389_2022,0.33
img_03412_2022,4.10
img_03326_p02_2022,5.34
img_03408_2022,0.00
img_03417_2022,0.11
img_03373_p02_2022,0.05
img_03421_2022,12.56
img_03409_2022,13.26
img_03424_2022,10.14
img_03428_2022,1.75
img_03427_2022,4.06
img_03425_2022,0.03
img_03429_2022,4.17
img_03419_2022,6.95
img_03431_2022,1.86
img_03435_2022,0.00
img_03357_p02_2022,8.15
img_03326_p04_2022,8.24
img_03434_2022,0.00
img_03430_2022,0.42
img_03373_p01_2022,0.02
img_03439_2022,0.00
img_03442_2022,0.00
img_03436_2022,7.81
img_03357_p03_2022,10.78
img_03415_2022,0.00
img_03413_2022,4.50
img_03440_2022,0.09
img_03441_2022,0.00
img_03211_p01_2022,1.73
img_03437_2022,0.00
img_03443_2022,6.75
img_03211_p03_2022,4.37
img_03211_p04_2022,1.92
img_03211_p05_2022,7.61
img_03357_p01_2022,9.16
img_03418_2022,2.20
img_03211_p12_2022,1.37
img_03450_2022,0.04
img_03357_p04_2022,8.99
img_03211_p09_2022,5.40
img_03447_2022,15.86
img_03454_2022,0.00
img_03449_2022,4.10
img_03453_2022,0.03
img_03457_2022,1.16
img_03211_p08_2022,8.07
img_03211_p10_2022,3.10
img_03459_2022,1.87
img_03455_2022,0.00
img_03211_p02_2022,1.67
img_03463_2022,0.00
img_03458_2022,4.31
img_03444_2022,1.66
img_03464_2022,4.98
img_03211_p07_2022,3.77
img_03404_p03_2022,15.09
img_03466_2022,4.17
img_03433_2022,2.65
img_03467_2022,0.00
img_03477_2022,0.00
img_03469_2022,1.18
img_03476_2022,12.37
img_03446_2022,4.36
img_03475_2022,0.00
img_03211_p11_2022,3.12
img_03474_2022,0.00
img_03461_2022,4.26
img_03472_2022,0.14
img_03492_2022,12.71
img_03482_2022,13.31
img_03485_2022,0.03
img_03479_2022,8.18
img_03484_2022,0.07
img_03489_2022,7.51
img_03487_2022,5.60
img_03497_2022,0.31
img_03496_2022,3.91
img_03503_2022,8.33
img_03494_2022,8.33
img_03502_2022,0.00
img_03471_2022,1.26
img_03508_2022,1.65
img_03462_p01_2022,0.00
img_03511_2022,2.49
img_03516_2022,14.41
img_03510_2022,0.00
img_03509_2022,0.11
img_03515_2022,3.38
img_03507_2022,0.00
img_03513_2022,0.00
img_03518_2022,1.67
img_03486_2022,0.00
img_03514_2022,1.00
img_03462_p02_2022,0.55
img_03524_2022,4.12
img_03519_2022,12.49
img_03522_2022,4.06
img_03505_2022,12.71
img_03517_2022,2.63
img_03527_2022,0.00
img_03520_2022,4.06
img_03499_2022,0.00
img_03535_2022,0.00
img_03536_2022,1.18
img_03530_2022,0.36
img_03534_2022,3.81
img_03523_2022,11.25
img_03521_2022,4.64
img_03488_2022,0.00
img_03538_2022,0.53
img_03501_2022,8.77
img_03512_2022,3.07
img_03426_p01_2022,12.27
img_03426_p03_2022,7.32
img_03426_p05_2022,9.68
img_03211_p06_2022,4.71
img_03426_p06_2022,10.79
img_03426_p02_2022,10.31
img_03426_p04_2022,8.31
img_03548_2022,2.87
img_03540_2022,8.94
img_03543_2022,1.61
img_03544_2022,2.23
img_03545_2022,2.06
img_03529_2022,0.41
img_03362_p01_2022,15.25
img_03531_2022,7.63
img_03539_2022,4.30
img_03554_2022,3.27
img_03555_2022,0.00
img_03546_2022,0.00
img_03362_p08_2022,15.05
img_03533_2022,11.19
img_03552_2022,0.99
img_03551_2022,6.91
img_03558_2022,0.00
img_03559_2022,10.36
img_03553_2022,0.28
img_03566_2022,0.09
img_03560_2022,0.00
img_03565_2022,5.73
img_03556_2022,4.07
img_03563_2022,0.28
img_03568_2022,8.33
img_03574_2022,0.00
img_03362_p03_2022,12.22
img_03579_2022,0.02
img_03575_2022,2.51
img_03573_2022,9.95
img_03578_2022,0.09
img_03576_2022,7.91
img_03584_2022,0.00
img_03581_2022,0.00
img_03580_2022,4.46
img_03589_2022,0.20
img_03588_2022,1.29
img_03586_2022,5.36
img_03362_p05_2022,14.72
img_03583_2022,0.00
img_03594_2022,0.00
img_03561_p02_2022,6.47
img_03591_2022,11.42
img_03590_2022,16.16
img_03596_2022,10.77
img_03587_2022,8.96
img_03597_2022,0.02
img_03585_2022,0.04
img_03362_p07_2022,13.14
img_03593_2022,11.88
img_03598_2022,0.00
img_03570_p01_2022,11.07
img_03570_p02_2022,11.10
img_03599_2022,0.32
img_03603_2022,0.00
img_03606_2022,0.00
img_03602_2022,0.35
img_03608_2022,8.08
img_03609_2022,0.00
img_03605_2022,0.00
img_03611_2022,0.00
img_03615_2022,4.11
img_03600_2022,9.82
img_03592_2022,6.67
img_03613_2022,0.00
img_03595_2022,2.40
img_03617_2022,9.27
img_03619_2022,0.00
img_03362_p06_2022,13.07
img_03622_2022,0.17
img_03625_2022,2.75
img_03616_2022,0.00
img_03624_2022,8.71
img_03627_2022,14.84
img_03620_2022,0.00
img_03629_2022,1.02
img_03628_2022,8.22
img_03610_2022,0.05
img_03632_2022,8.83
img_03634_2022,4.17
img_03362_p02_2022,10.29
img_03636_2022,0.13
img_03638_2022,7.63
img_03626_2022,3.94
img_03637_2022,2.32
img_03631_2022,0.21
img_03635_2022,4.12
img_03526_p02_2022,3.15
img_03569_p02_2022,7.11
img_03526_p03_2022,2.57
img_03640_2022,3.78
img_03614_2022,12.97
img_03621_2022,1.24
img_03362_p04_2022,15.12
img_03569_p03_2022,6.40
img_03569_p01_2022,6.82
img_03452_p01_2022,0.54
img_03452_p10_2022,0.00
img_03452_p07_2022,0.00
img_03569_p04_2022,6.30
img_03526_p01_2022,0.87
img_03639_2022,0.00
img_03643_2022,0.00
img_03647_2022,2.94
img_03648_2022,4.15
img_03649_2022,4.06
img_03646_2022,0.87
img_03452_p06_2022,0.18
img_03650_2022,5.39
img_03654_2022,1.02
img_03644_2022,1.58
img_03452_p02_2022,0.25
img_03653_2022,0.00
img_03452_p09_2022,0.03
img_03655_2022,0.27
img_03658_2022,0.00
img_03665_2022,0.00
img_03452_p08_2022,0.00
img_03656_2022,0.00
img_03661_2022,9.34
img_03666_2022,0.00
img_03664_2022,5.85
img_03660_2022,0.00
img_03642_2022,1.26
img_03667_2022,0.00
img_03452_p05_2022,0.06
img_03669_2022,7.99
img_03668_2022,0.10
img_03623_p02_2022,0.01
img_03677_2022,0.00
img_03651_2022,4.04
img_03680_2022,0.14
img_03681_2022,0.00
img_03674_2022,5.70
img_03679_2022,0.00
img_03683_2022,0.60
img_03657_2022,0.01
img_03671_2022,0.00
img_03688_2022,4.17
img_03686_2022,8.28
img_03695_2022,9.86
img_03682_2022,0.03
img_03698_2022,4.12
img_03699_2022,4.02
img_03689_2022,0.00
img_03697_2022,9.30
img_03659_p02_2022,0.36
img_03687_2022,0.00
img_03700_2022,0.99
img_03701_2022,4.07
img_03673_2022,8.35
img_03705_2022,2.89
img_03691_2022,0.00
img_03706_2022,9.37
img_03709_2022,7.94
img_03662_p01_2022,3.79
img_03703_2022,3.57
img_03704_2022,13.05
img_03716_2022,0.00
img_03662_p02_2022,6.77
img_03693_2022,0.63
img_03720_2022,10.46
img_03659_p01_2022,0.08
img_03729_2022,6.59
img_03723_2022,11.60
img_03717_2022,0.00
img_03732_2022,8.49
img_03739_2022,4.87
img_03727_2022,4.06
img_03736_2022,9.96
img_03728_2022,1.80
img_03741_2022,0.00
img_03730_2022,9.55
img_03713_2022,2.62
img_03737_2022,0.02
img_03742_2022,4.78
img_03725_2022,0.02
img_03748_2022,10.88
img_03753_2022,0.62
img_03724_2022,8.23
img_03745_2022,3.73
img_03754_2022,1.39
img_03751_2022,14.05
img_03752_2022,17.51
img_03750_2022,0.05
img_03738_2022,0.00
img_03735_2022,7.83
img_03757_2022,0.74
img_03756_2022,10.90
img_03768_2022,3.84
img_03766_2022,4.12
img_03740_2022,0.00
img_03746_2022,0.13
img_03777_2022,7.14
img_03767_2022,0.03
img_03773_2022,0.00
img_03764_2022,0.25
img_03711_p02_2022,8.83
img_03760_2022,0.42
img_03758_2022,8.74
img_03775_2022,2.30
img_03765_2022,0.00
img_03711_p01_2022,9.08
img_03759_2022,0.06
img_03782_2022,0.00
img_03784_2022,0.78
img_03771_2022,0.09
img_03786_2022,4.17
img_03789_2022,11.77
img_03781_2022,0.30
img_03785_2022,11.44
img_03791_2022,8.33
img_03778_2022,13.12
img_03787_2022,0.15
img_03783_2022,0.02
img_03798_2022,0.12
img_03774_2022,3.30
img_03769_2022,12.46
img_03790_2022,0.39
img_03801_2022,0.08
img_03806_2022,5.10
img_03804_2022,0.06
img_03802_2022,4.11
img_03807_2022,4.77
img_03811_2022,14.31
img_03799_2022,0.09
img_03816_2022,4.36
img_03800_2022,11.88
img_03770_p02_2022,0.80
img_03817_2022,0.00
img_03818_2022,4.05
img_03821_2022,0.00
img_03822_2022,6.60
img_03813_2022,0.00
img_03810_2022,2.26
img_03770_p01_2022,1.08
img_03808_2022,12.07
img_03824_2022,8.43
img_03826_2022,4.54
img_03825_2022,2.61
img_03833_2022,8.31
img_03830_2022,0.00
img_03831_2022,0.00
img_03823_2022,6.35
img_03827_2022,4.40
img_03814_p02_2022,8.23
img_03829_2022,1.18
img_03815_2022,8.04
img_03814_p01_2022,17.59
img_03842_2022,13.35
img_03840_2022,8.19
img_03844_2022,6.24
img_03846_2022,14.64
img_03845_2022,0.00
img_03843_2022,8.14
img_03853_2022,1.14
img_03793_p02_2022,8.40
img_03805_2022,4.40
img_03857_2022,11.36
img_03852_2022,1.01
img_03851_2022,1.25
img_03836_2022,1.77
img_03848_2022,8.09
img_03858_2022,2.81
img_03862_2022,1.22
img_03860_2022,3.60
img_03855_2022,0.06
img_03850_2022,8.16
img_03863_2022,3.25
img_03866_2022,0.00
img_03868_2022,0.00
img_03793_p03_2022,8.27
img_03796_p01_2022,0.16
img_03793_p01_2022,10.78
img_03819_p03_2022,14.67
img_03819_p02_2022,14.14
img_03796_p04_2022,2.02
img_03796_p02_2022,0.57
img_03819_p01_2022,16.61
img_03841_2022,0.00
img_03794_2022,1.88
img_03796_p03_2022,1.30
img_03869_2022,7.37
img_03870_2022,4.50
img_03871_2022,0.00
img_03859_2022,0.33
img_03877_2022,8.94
img_03876_2022,0.00
img_03812_p02_2022,12.35
img_03886_2022,0.00
img_03872_2022,0.37
img_03873_2022,6.34
img_03879_2022,2.77
img_03880_2022,0.36
img_03887_2022,11.92
img_03891_2022,2.69
img_03890_2022,4.77
img_03884_2022,0.00
img_03882_2022,8.34
img_03881_2022,9.97
img_03819_p04_2022,9.93
img_03893_2022,4.01
img_03899_2022,2.71
img_03904_2022,1.46
img_03900_2022,0.00
img_03895_2022,12.17
img_03907_2022,5.53
img_03903_2022,3.96
img_03909_2022,0.00
img_03902_2022,11.89
img_03838_p03_2022,0.25
img_03906_2022,5.61
img_03913_2022,8.18
img_03914_2022,2.57
img_03911_2022,2.79
img_03812_p03_2022,12.62
img_03922_2022,0.00
img_03915_2022,1.87
img_03812_p04_2022,11.08
img_03910_2022,1.81
img_03812_p01_2022,9.83
img_03920_2022,9.80
img_03916_2022,0.00
img_03927_2022,0.00
img_03919_2022,7.42
img_03926_2022,0.00
img_03930_2022,2.09
img_03933_2022,0.33
img_03838_p02_2022,0.13
img_03923_2022,3.98
img_03928_2022,0.00
img_03935_2022,3.33
img_03938_2022,8.72
img_03941_2022,9.48
img_03918_2022,0.00
img_03924_2022,0.30
img_03943_2022,11.66
img_03936_2022,7.55
img_03939_2022,3.62
img_03945_2022,0.00
img_03838_p01_2022,0.02
img_03946_2022,0.00
img_03947_2022,10.76
img_03950_2022,9.60
img_03948_2022,0.85
img_03951_2022,0.70
img_03952_2022,2.54
img_03942_2022,6.99
img_03953_2022,3.02
img_03934_2022,2.15
img_03959_2022,0.00
img_03958_2022,0.00
img_03957_2022,4.64
img_03960_2022,9.74
img_03956_2022,4.43
img_03961_2022,0.00
img_03964_2022,9.02
img_03889_p01_2022,0.37
img_03889_p02_2022,0.00
img_03883_p02_2022,0.92
img_03966_2022,1.60
img_03968_2022,4.14
img_03970_2022,4.51
img_03883_p03_2022,0.34
img_03971_2022,7.70
img_03975_2022,8.33
img_03883_p01_2022,1.05
img_03977_2022,4.17
img_03982_2022,0.29
img_03883_p04_2022,0.66
img_03973_2022,12.24
img_03967_2022,13.95
img_03838_p04_2022,0.32
img_03984_2022,1.83
img_03949_2022,0.00
img_03983_2022,7.71
img_03994_2022,6.74
img_03995_2022,0.00
img_03972_2022,11.08
img_03987_2022,1.23
img_03989_2022,4.06
img_04003_2022,0.00
img_03878_2022,0.29
img_04001_2022,8.09
img_03993_2022,1.88
img_04000_2022,10.00
img_04004_2022,0.53
img_04010_2022,0.46
img_04011_2022,4.66
img_04018_2022,0.39
img_04022_2022,8.13
img_04017_2022,4.04
img_04007_2022,9.97
img_04024_2022,5.82
img_04016_2022,8.33
img_04015_2022,5.73
img_04029_2022,9.60
img_04028_2022,10.73
img_04023_2022,7.80
img_04031_2022,0.04
img_04027_2022,0.00
img_04034_2022,2.12
img_04025_2022,8.33
img_04019_2022,0.00
img_04039_2022,0.00
img_04032_2022,0.01
img_04037_2022,1.07
img_03998_2022,8.84
img_04044_2022,4.30
img_04002_2022,1.47
img_04043_2022,5.36
img_03955_2022,6.41
img_04041_2022,0.00
img_04033_2022,0.00
img_04038_2022,8.86
img_04020_2022,6.18
img_04035_2022,6.81
img_03981_2022,0.94
img_03963_2022,9.20
img_04046_2022,0.00
img_04049_2022,0.00
img_04047_2022,3.60
img_04051_2022,0.00
img_04048_2022,8.33
img_04050_2022,3.98
img_04040_2022,6.08
img_04056_2022,0.00
img_04055_2022,7.94
img_04058_2022,0.35
img_04052_2022,10.11
img_04060_2022,0.00
img_03962_p04_2022,12.09
img_04042_2022,0.34
img_04059_2022,11.15
img_03962_p02_2022,12.15
img_04061_2022,4.24
img_03962_p03_2022,6.39
img_04070_2022,7.30
img_04062_2022,2.77
img_04057_2022,1.12
img_04073_2022,9.99
img_04054_2022,1.89
img_04074_2022,10.01
img_04077_2022,12.70
img_04063_2022,0.00
img_04026_p02_2022,5.44
img_03564_p04_2022,8.24
img_03564_p01_2022,7.75
img_04066_2022,4.56
img_03986_p01_2022,0.25
img_03986_p04_2022,0.18
img_03986_p03_2022,0.23
img_03564_p08_2022,12.47
img_03564_p16_2022,8.68
img_03986_p02_2022,0.27
img_03564_p19_2022,10.88
img_03564_p22_2022,8.32
img_03564_p21_2022,11.07
img_03564_p02_2022,7.57
img_03564_p18_2022,6.50
img_04080_2022,0.15
img_04078_2022,0.00
img_03564_p17_2022,8.33
img_03564_p26_2022,13.74
img_03564_p27_2022,7.64
img_04088_2022,7.66
img_04082_2022,2.20
img_04086_2022,13.38
img_03564_p24_2022,15.06
img_03564_p20_2022,8.27
img_03564_p05_2022,9.73
img_04085_2022,0.00
img_04012_p05_2022,0.00
img_04093_2022,4.04
img_04092_2022,0.27
img_04099_2022,0.96
img_04067_2022,0.00
img_04097_2022,0.00
img_04104_2022,0.27
img_04090_2022,1.66
img_04012_p01_2022,1.56
img_04102_2022,4.13
img_04114_2022,2.71
img_04106_2022,3.98
img_04113_2022,0.00
img_04012_p02_2022,0.03
img_04112_2022,2.12
img_04118_2022,8.33
img_04107_2022,0.00
img_04117_2022,0.18
img_04105_2022,9.78
img_04120_2022,3.96
img_04012_p03_2022,0.52
img_04103_2022,5.65
img_04123_2022,0.00
img_04119_2022,0.18
img_03564_p23_2022,13.00
img_04121_2022,0.00
img_04124_2022,8.45
img_04128_2022,12.60
img_04127_2022,8.65
img_04012_p04_2022,2.39
img_04125_2022,0.16
img_04109_2022,7.34
img_04134_2022,9.88
img_04135_2022,5.24
img_04089_2022,6.73
img_04138_2022,0.00
img_04129_2022,17.33
img_04143_2022,6.53
img_04140_2022,5.26
img_04126_2022,3.42
img_04137_2022,8.19
img_04096_p02_2022,5.36
img_04139_2022,6.04
img_04146_2022,0.00
img_04151_2022,1.19
img_04111_2022,4.18
img_04148_2022,4.10
img_04156_2022,2.73
img_04142_2022,17.13
img_04150_2022,0.02
img_04155_2022,4.14
img_04154_2022,4.06
img_04153_2022,3.10
img_04161_2022,11.06
img_04091_2022,8.88
img_04096_p01_2022,3.58
img_04157_2022,2.05
img_04166_2022,0.00
img_04158_2022,0.00
img_04164_2022,1.86
img_04160_2022,1.59
img_04141_2022,6.55
img_04172_2022,0.00
img_04169_2022,0.01
img_04170_2022,0.23
img_04176_2022,0.00
img_04149_2022,0.28
img_04163_2022,2.92
img_04180_2022,0.17
img_04152_2022,10.88
img_04179_2022,10.61
img_04144_2022,0.84
img_04133_2022,9.79
img_04159_2022,1.85
img_04178_2022,0.66
img_04145_p01_2022,2.30
img_04168_2022,6.18
img_04183_2022,6.21
img_04065_p01_2022,0.75
img_04171_2022,10.36
img_04194_2022,6.81
img_04187_2022,11.72
img_04065_p04_2022,1.21
img_04190_2022,0.00
img_04065_p02_2022,2.62
img_04182_2022,4.41
img_04065_p05_2022,1.89
img_04181_2022,9.52
img_04165_2022,0.00
img_04195_2022,0.00
img_04197_2022,11.69
img_04191_2022,2.13
img_04199_2022,0.11
img_04072_p05_2022,0.00
img_04065_p03_2022,2.53
img_04202_2022,9.21
img_04189_2022,5.12
img_04188_2022,5.27
img_04192_2022,9.84
img_04145_p02_2022,0.94
img_04204_2022,7.46
img_04207_2022,7.89
img_04211_2022,3.63
img_04072_p02_2022,0.15
img_04212_2022,0.00
img_04213_2022,0.00
img_04072_p01_2022,0.06
img_04216_2022,12.50
img_04217_2022,4.17
img_04210_2022,10.37
img_04219_2022,3.89
img_04201_2022,0.00
img_04209_2022,16.51
img_04218_2022,7.52
img_04215_2022,6.45
img_04226_2022,5.03
img_04228_2022,0.13
img_04072_p03_2022,0.01
img_04229_2022,11.43
img_04222_2022,12.19
img_04237_2022,6.92
img_04238_2022,0.00
img_04220_2022,0.00
img_04205_2022,0.14
img_04232_2022,8.11
img_04240_2022,0.00
img_04234_2022,4.40
img_04072_p06_2022,0.12
img_04200_p01_2022,0.07
img_04243_2022,3.98
img_04239_2022,0.31
img_04245_2022,2.30
img_04177_p02_2022,0.05
img_04196_p02_2022,2.47
img_04196_p01_2022,2.69
img_04177_p01_2022,0.06
img_04177_p03_2022,0.01
img_04242_2022,2.17
img_04250_2022,8.70
img_04247_2022,0.02
img_04244_2022,0.49
img_04252_2022,6.86
img_04254_2022,1.03
img_04200_p02_2022,0.00
img_04177_p04_2022,0.00
img_04072_p04_2022,0.00
img_04249_2022,10.69
img_04253_2022,0.00
img_04241_2022,7.66
img_04251_2022,7.64
img_04262_2022,1.06
img_04259_2022,17.07
img_04258_2022,9.56
img_04257_2022,8.62
img_04264_2022,0.43
img_04260_2022,0.00
img_04246_2022,1.49
img_04263_2022,0.00
img_04271_2022,0.00
img_04275_2022,11.80
img_04268_2022,0.00
img_04276_2022,4.14
img_04255_2022,0.09
img_04185_p01_2022,10.16
img_04273_2022,0.00
img_04280_2022,1.94
img_04248_2022,13.19
img_04286_2022,1.07
img_04272_2022,10.96
img_04283_2022,0.03
img_04277_2022,4.68
img_04278_2022,8.98
img_04288_2022,4.30
img_04185_p04_2022,9.94
img_04285_2022,0.66
img_04287_2022,15.90
img_04295_2022,1.07
img_04185_p02_2022,8.63
img_04284_2022,8.32
img_04235_p02_2022,8.21
img_04235_p01_2022,8.15
img_04297_2022,0.00
img_04292_2022,2.42
img_04298_2022,0.00
img_04290_2022,1.33
img_04185_p03_2022,8.84
img_04303_2022,0.00
img_04308_2022,18.86
img_04310_2022,1.52
img_04306_2022,12.36
img_04291_2022,0.16
img_04312_2022,5.38
img_04281_2022,0.07
img_04305_2022,11.46
img_04315_2022,8.84
img_04317_2022,7.50
img_04326_2022,8.33
img_04323_2022,1.24
img_04314_2022,1.01
img_04327_2022,0.00
img_04324_2022,4.08
img_04309_2022,2.78
img_04325_2022,3.87
img_04328_2022,0.00
img_04332_2022,3.77
img_04331_2022,11.03
img_04318_2022,10.15
img_04301_2022,4.24
img_04299_2022,9.31
img_04330_2022,0.00
img_04339_2022,0.00
img_04333_2022,12.10
img_04322_2022,1.00
img_04256_p02_2022,12.36
img_04342_2022,0.00
img_04351_2022,4.34
img_04344_2022,0.00
img_04343_2022,4.03
img_04350_2022,8.85
img_04320_2022,0.00
img_04294_2022,4.76
img_04353_2022,4.11
img_04352_2022,0.49
img_04349_2022,0.00
img_04360_2022,0.00
img_04356_2022,12.04
img_04363_2022,3.63
img_04354_2022,12.36
img_04366_2022,12.17
img_04367_2022,4.00
img_04364_2022,1.62
img_04359_2022,4.08
img_04369_2022,0.08
img_04365_2022,10.42
img_04371_2022,0.48
img_04373_2022,0.00
img_04377_2022,4.17
img_04358_2022,6.49
img_04341_2022,7.81
img_04345_2022,11.59
img_04376_2022,11.89
img_04378_2022,4.56
img_04383_2022,0.00
img_04379_2022,0.00
img_04368_2022,0.00
img_04256_p03_2022,12.79
img_04389_2022,0.05
img_04392_2022,8.05
img_04380_2022,0.14
img_04391_2022,0.00
img_04382_2022,0.00
img_04372_2022,0.70
img_04390_2022,7.65
img_04395_2022,0.00
img_04335_2022,0.06
img_04256_p01_2022,8.84
img_04388_2022,7.04
img_04402_2022,3.91
img_04397_2022,1.66
img_04357_p01_2022,0.04
img_04399_2022,4.36
img_04403_2022,0.00
img_04400_2022,7.31
img_04409_2022,0.00
img_04406_2022,4.04
img_04357_p02_2022,0.04
img_04404_2022,9.08
img_04412_2022,8.80
img_04387_2022,0.75
img_04415_2022,8.02
img_04417_2022,8.92
img_04407_2022,1.46
img_04420_2022,0.00
img_04419_2022,12.08
img_04374_p01_2022,8.16
img_04414_2022,0.00
img_04426_2022,0.02
img_04421_2022,10.65
img_04428_2022,0.00
img_04424_2022,7.16
img_04432_2022,8.16
img_04429_2022,5.21
img_04430_2022,9.11
img_04418_2022,8.02
img_04384_2022,0.65
img_04438_2022,0.00
img_04436_2022,8.19
img_04439_2022,12.27
img_04437_2022,8.33
img_04444_2022,14.21
img_04446_2022,9.57
img_04425_2022,12.17
img_04447_2022,0.00
img_04427_p01_2022,15.10
img_04385_p01_2022,7.69
img_04385_p03_2022,9.17
img_04256_p04_2022,11.27
img_04385_p04_2022,8.57
